NHWCToStream_0_out0_stream_0,25088
NHWCToStream_0_out0_stream_1,25088
NHWCToStream_1_out0_stream_0,876302
StreamingLineBuffer_0_out0_stream_prepad_14,6272
StreamingLineBuffer_0_buffer_stream_0,25088
StreamingLineBuffer_0_out0_stream_prepad_13,6272
StreamingLineBuffer_0_buffer_stream_1,25088
StreamingMemory_0_out0_stream_0,200704
StreamingMemory_0_out0_stream_1,200704
StreamingMemory_0_out0_stream_2,200704
StreamingMemory_0_out0_stream_3,200704
StreamingMemory_0_out0_stream_4,200704
StreamingMemory_0_out0_stream_5,200704
StreamingMemory_0_out0_stream_6,200704
StreamingMemory_0_out0_stream_7,200704
StreamingMemory_0_out0_stream_8,200704
StreamingMemory_0_out1_stream_0,876086
StreamingLineBuffer_0_out0_stream_prepad_12,6272
StreamingLineBuffer_0_buffer_stream_2,25088
StreamingLineBuffer_0_out0_stream_prepad_11,6272
StreamingLineBuffer_0_buffer_stream_4,25088
StreamingMemory_1_out0_stream_0,200704
StreamingMemory_1_out1_stream_0,876070
StreamingLineBuffer_0_out0_stream_prepad_10,6160
StreamingLineBuffer_0_buffer_stream_3,25088
StreamingLineBuffer_0_out0_stream_prepad_8,6272
StreamingLineBuffer_0_buffer_stream_6,25088
StreamingMemory_2_out0_stream_0,200704
StreamingMemory_2_out0_stream_1,200704
StreamingMemory_2_out0_stream_2,200704
StreamingMemory_2_out0_stream_3,200704
StreamingMemory_2_out0_stream_4,200704
StreamingMemory_2_out0_stream_5,200704
StreamingMemory_2_out0_stream_6,200704
StreamingMemory_2_out0_stream_7,200704
StreamingMemory_2_out0_stream_8,200704
StreamingMemory_2_out1_stream_0,875998
StreamingLineBuffer_0_out0_stream_prepad_9,6272
StreamingLineBuffer_0_buffer_stream_5,25088
StreamingLineBuffer_0_out0_stream_prepad_6,6272
StreamingLineBuffer_0_buffer_stream_9,25088
StreamingMemory_3_out0_stream_0,200704
StreamingMemory_3_out1_stream_0,875982
StreamingLineBuffer_0_out0_stream_prepad_7,6272
StreamingLineBuffer_0_buffer_stream_7,25088
StreamingLineBuffer_0_out0_stream_prepad_3,6216
StreamingLineBuffer_0_buffer_stream_11,25088
StreamingMemory_4_out0_stream_0,200704
StreamingMemory_4_out1_stream_0,875854
StreamingLineBuffer_0_out0_stream_prepad_5,6160
StreamingLineBuffer_0_buffer_stream_8,25088
StreamingLineBuffer_0_out0_stream_prepad_1,6216
StreamingMemory_5_out0_stream_0,100352
StreamingMemory_5_out1_stream_0,875846
StreamingLineBuffer_0_out0_stream_prepad_4,6216
StreamingLineBuffer_0_buffer_stream_10,25088
StreamingMemory_6_out0_stream_0,200704
StreamingMemory_6_out1_stream_0,875462
StreamingLineBuffer_0_out0_stream_prepad_2,6216
StreamingLineBuffer_0_buffer_stream_12,25088
StreamingMemory_7_out0_stream_0,200704
StreamingMemory_7_out1_stream_0,875414
StreamingLineBuffer_0_out0_stream_prepad_0,6105
StreamingMemory_8_out0_stream_0,50176
StreamingMemory_8_out0_stream_1,50176
StreamingMemory_8_out0_stream_2,50176
StreamingMemory_8_out0_stream_3,50176
StreamingMemory_8_out0_stream_4,50176
StreamingMemory_8_out0_stream_5,50176
StreamingMemory_8_out0_stream_6,50176
StreamingMemory_8_out0_stream_7,50176
StreamingMemory_8_out0_stream_8,50176
StreamingMemory_8_out1_stream_0,875198
StreamingLineBuffer_0_out0_stream_0,6272
StreamingLineBuffer_0_out0_stream_1,6272
StreamingLineBuffer_0_out0_stream_2,6272
StreamingLineBuffer_0_out0_stream_3,6272
StreamingLineBuffer_0_out0_stream_4,6272
StreamingLineBuffer_0_out0_stream_5,6272
StreamingLineBuffer_0_out0_stream_6,6272
StreamingLineBuffer_0_out0_stream_7,6272
StreamingLineBuffer_0_out0_stream_8,6272
StreamingLineBuffer_0_out0_stream_9,6272
StreamingLineBuffer_0_out0_stream_10,6272
StreamingLineBuffer_0_out0_stream_11,6272
StreamingLineBuffer_0_out0_stream_12,6272
StreamingLineBuffer_0_out0_stream_13,6272
StreamingLineBuffer_0_out0_stream_14,6272
StreamingMemory_9_out0_stream_0,50176
StreamingMemory_9_out1_stream_0,875150
StreamingConv_0_out0_stream_0,200704
StreamingConv_0_out0_stream_1,200704
StreamingMemory_10_out0_stream_0,200704
StreamingMemory_10_out1_stream_0,874574
StreamingLineBuffer_1_out0_stream_prepad_11,195360
StreamingLineBuffer_1_buffer_stream_0,200704
StreamingLineBuffer_1_out0_stream_prepad_10,198912
StreamingLineBuffer_1_buffer_stream_1,200704
StreamingMemory_11_out0_stream_0,6272
StreamingMemory_11_out1_stream_0,874562
StreamingLineBuffer_1_out0_stream_prepad_9,198912
StreamingLineBuffer_1_buffer_stream_2,200704
StreamingLineBuffer_1_out0_stream_prepad_8,195360
StreamingLineBuffer_1_buffer_stream_3,200704
StreamingMemory_12_out0_stream_0,169344
StreamingMemory_12_out1_stream_0,873698
StreamingLineBuffer_1_out0_stream_prepad_7,197120
StreamingLineBuffer_1_buffer_stream_4,200704
StreamingLineBuffer_1_out0_stream_prepad_6,200704
StreamingLineBuffer_1_buffer_stream_5,200704
StreamingMemory_13_out0_stream_0,28224
StreamingMemory_13_out1_stream_0,873626
StreamingLineBuffer_1_out0_stream_prepad_5,200704
StreamingLineBuffer_1_buffer_stream_6,200704
StreamingLineBuffer_1_out0_stream_prepad_4,197120
StreamingLineBuffer_1_buffer_stream_7,200704
StreamingMemory_14_out0_stream_0,112896
StreamingMemory_14_out0_stream_1,112896
StreamingMemory_14_out0_stream_2,112896
StreamingMemory_14_out0_stream_3,112896
StreamingMemory_14_out0_stream_4,112896
StreamingMemory_14_out0_stream_5,112896
StreamingMemory_14_out0_stream_6,112896
StreamingMemory_14_out0_stream_7,112896
StreamingMemory_14_out0_stream_8,112896
StreamingMemory_14_out1_stream_0,873302
StreamingLineBuffer_1_out0_stream_prepad_3,195360
StreamingLineBuffer_1_buffer_stream_8,200704
StreamingLineBuffer_1_out0_stream_prepad_2,198912
StreamingLineBuffer_1_buffer_stream_9,200704
StreamingMemory_15_out0_stream_0,112896
StreamingMemory_15_out1_stream_0,873230
StreamingLineBuffer_1_out0_stream_prepad_1,198912
StreamingLineBuffer_1_out0_stream_prepad_0,195360
StreamingMemory_16_out0_stream_0,169344
StreamingMemory_16_out1_stream_0,872366
StreamingLineBuffer_1_out0_stream_0,200704
StreamingLineBuffer_1_out0_stream_1,200704
StreamingLineBuffer_1_out0_stream_2,200704
StreamingLineBuffer_1_out0_stream_3,200704
StreamingLineBuffer_1_out0_stream_4,200704
StreamingLineBuffer_1_out0_stream_5,200704
StreamingLineBuffer_1_out0_stream_6,200704
StreamingLineBuffer_1_out0_stream_7,200704
StreamingLineBuffer_1_out0_stream_8,200704
StreamingLineBuffer_1_out0_stream_9,200704
StreamingLineBuffer_1_out0_stream_10,200704
StreamingLineBuffer_1_out0_stream_11,200704
StreamingMemory_17_out0_stream_0,18816
StreamingMemory_17_out1_stream_0,872354
StreamingDepthwiseConv_0_out0_stream_0,200704
StreamingDepthwiseConv_0_out0_stream_1,200704
StreamingMemory_18_out0_stream_0,169344
StreamingMemory_18_out1_stream_0,871490
BandwidthAdjustIncreaseChannels_0_out0_stream_0,12544
BandwidthAdjustIncreaseChannels_0_out0_stream_1,12544
StreamingMemory_19_out0_stream_0,56448
StreamingMemory_19_out1_stream_0,871418
StreamingLineBuffer_2_out0_stream_1,12544
StreamingLineBuffer_2_out0_stream_0,12544
StreamingMemory_20_out0_stream_0,28224
StreamingMemory_20_out0_stream_1,28224
StreamingMemory_20_out0_stream_2,28224
StreamingMemory_20_out0_stream_3,28224
StreamingMemory_20_out0_stream_4,28224
StreamingMemory_20_out0_stream_5,28224
StreamingMemory_20_out0_stream_6,28224
StreamingMemory_20_out0_stream_7,28224
StreamingMemory_20_out0_stream_8,28224
StreamingMemory_20_out1_stream_0,871094
StreamingConv_1_out0_stream_0,100352
StreamingConv_1_out0_stream_1,100352
StreamingMemory_21_out0_stream_0,28224
StreamingMemory_21_out1_stream_0,871022
BandwidthAdjustIncreaseChannels_1_out0_stream_0,6272
BandwidthAdjustIncreaseChannels_1_out0_stream_1,6272
StreamingMemory_22_out0_stream_0,200704
StreamingMemory_22_out1_stream_0,869870
StreamingLineBuffer_3_out0_stream_1,6272
StreamingLineBuffer_3_out0_stream_0,6272
StreamingMemory_23_out0_stream_0,12544
StreamingMemory_23_out1_stream_0,869854
StreamingConv_2_out0_stream_0,200704
StreamingConv_2_out0_stream_1,200704
StreamingMemory_24_out0_stream_0,200704
StreamingMemory_24_out1_stream_0,868318
StreamingLineBuffer_4_out0_stream_prepad_14,50176
StreamingLineBuffer_4_buffer_stream_0,200704
StreamingLineBuffer_4_out0_stream_prepad_13,50176
StreamingLineBuffer_4_buffer_stream_1,200704
StreamingMemory_25_out0_stream_0,25088
StreamingMemory_25_out1_stream_0,868222
StreamingLineBuffer_4_out0_stream_prepad_12,50176
StreamingLineBuffer_4_buffer_stream_2,200704
StreamingLineBuffer_4_out0_stream_prepad_11,50176
StreamingLineBuffer_4_buffer_stream_4,200704
StreamingMemory_26_out0_stream_0,75264
StreamingMemory_26_out0_stream_1,75264
StreamingMemory_26_out0_stream_2,75264
StreamingMemory_26_out0_stream_3,75264
StreamingMemory_26_out0_stream_4,75264
StreamingMemory_26_out0_stream_5,75264
StreamingMemory_26_out0_stream_6,75264
StreamingMemory_26_out0_stream_7,75264
StreamingMemory_26_out0_stream_8,75264
StreamingMemory_26_out1_stream_0,867790
StreamingLineBuffer_4_out0_stream_prepad_10,48384
StreamingLineBuffer_4_buffer_stream_3,200704
StreamingLineBuffer_4_out0_stream_prepad_8,50176
StreamingLineBuffer_4_buffer_stream_6,200704
StreamingMemory_27_out0_stream_0,75264
StreamingMemory_27_out1_stream_0,867694
StreamingLineBuffer_4_out0_stream_prepad_9,50176
StreamingLineBuffer_4_buffer_stream_5,200704
StreamingLineBuffer_4_out0_stream_prepad_6,50176
StreamingLineBuffer_4_buffer_stream_9,200704
StreamingMemory_28_out0_stream_0,200704
StreamingMemory_28_out1_stream_0,866158
StreamingLineBuffer_4_out0_stream_prepad_7,50176
StreamingLineBuffer_4_buffer_stream_7,200704
StreamingLineBuffer_4_out0_stream_prepad_3,49280
StreamingLineBuffer_4_buffer_stream_11,200704
StreamingMemory_29_out0_stream_0,3136
StreamingMemory_29_out1_stream_0,866142
StreamingLineBuffer_4_out0_stream_prepad_5,48384
StreamingLineBuffer_4_buffer_stream_8,200704
StreamingLineBuffer_4_out0_stream_prepad_1,49280
StreamingMemory_30_out0_stream_0,200704
StreamingMemory_30_out1_stream_0,864606
StreamingLineBuffer_4_out0_stream_prepad_4,49280
StreamingLineBuffer_4_buffer_stream_10,200704
StreamingMemory_31_out0_stream_0,25088
StreamingMemory_31_out1_stream_0,864510
StreamingLineBuffer_4_out0_stream_prepad_2,49280
StreamingLineBuffer_4_buffer_stream_12,200704
StreamingMemory_32_out0_stream_0,75264
StreamingMemory_32_out0_stream_1,75264
StreamingMemory_32_out0_stream_2,75264
StreamingMemory_32_out0_stream_3,75264
StreamingMemory_32_out0_stream_4,75264
StreamingMemory_32_out0_stream_5,75264
StreamingMemory_32_out0_stream_6,75264
StreamingMemory_32_out0_stream_7,75264
StreamingMemory_32_out0_stream_8,75264
StreamingMemory_32_out1_stream_0,864078
